INFO 2022-11-11 14:05:59,326 autoreload 51997 140263233537856 Watching for file changes with StatReloader
DEBUG 2022-11-11 14:05:59,440 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1668153247.7588325
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/mime/text.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/bloggerpro/myapp/views.py first seen with mtime 1668174637.5681465
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/deletion.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /usr/lib/python3.8/types.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/decorators/csrf.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/introspection.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/messages/utils.py first seen with mtime 1668153247.8828342
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/options.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1668153247.9348347
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1668153247.7588325
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/formatter.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/files/uploadhandler.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1668153247.962835
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /usr/lib/python3.8/importlib/abc.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1668153247.9348347
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/views/main.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/__init__.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/middleware/__init__.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/operations/models.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /usr/lib/python3.8/multiprocessing/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/options.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/messages/api.py first seen with mtime 1668153247.8828342
DEBUG 2022-11-11 14:05:59,441 autoreload 51997 140263233537856 File /usr/lib/python3.8/bisect.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/urllib/response.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/encoders.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/paginator.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/__init__.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1668153247.8828342
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/cache/utils.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/feedparser.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/exceptions.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/validators.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/ast.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/sre_constants.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/utils.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/secrets.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/urls/__init__.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/hashers.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/functions/math.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/urllib/error.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/operator.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/mail/message.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/termcolors.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/io.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/http/__init__.py first seen with mtime 1668153248.034836
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /usr/lib/python3.8/sqlite3/dbapi2.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,442 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/management/__init__.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/templatetags/tz.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/__init__.py first seen with mtime 1668153248.010836
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1668153247.9348347
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /usr/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /usr/lib/python3.8/fractions.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/lexer.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/serializers/python.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /usr/lib/python3.8/json/encoder.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /usr/lib/python3.8/threading.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/header.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/operations/fields.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/conf/__init__.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/subprocess.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/generic/edit.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/backports/zoneinfo/_common.py first seen with mtime 1668153247.4708288
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/format_helpers.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/security/base.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/library.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/context.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:05:59,443 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/bloggerpro/myapp/admin.py first seen with mtime 1668174659.3363106
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /usr/lib/python3.8/token.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /usr/lib/python3.8/asyncio/trsock.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /usr/lib/python3.8/quopri.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/sql/constants.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/management/commands/__init__.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /usr/lib/python3.8/email/iterators.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /usr/lib/python3.8/signal.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/numberformat.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/admin.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/constraints.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/encoding.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/tree.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:05:59,444 autoreload 51997 140263233537856 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/translation.py first seen with mtime 1668153247.9948356
